time,lat,lon,hdop,quality
1751108350.882481,37.5997147,127.0433977,1.22,5
1751108351.293343,37.5997315,127.0433958,1.68,5
1751108351.685731,37.5997482,127.0433942,1.32,5
1751108352.103728,37.5997643,127.0433928,1.64,5
1751108352.586134,37.5997840,127.0433915,1.09,5
1751108352.9866614,37.5997992,127.0433900,1.25,5
1751108353.3884256,37.5998137,127.0433888,1.01,5
1751108353.7867985,37.5998277,127.0433878,0.95,5
1751108354.2895741,37.5998433,127.0433867,0.95,5
1751108354.7882652,37.5998582,127.0433857,0.95,5
1751108355.29003,37.5998723,127.0433850,0.9,5
1751108355.788394,37.5998883,127.0433853,1.01,5
1751108356.2878633,37.5999057,127.0433848,0.98,5
1751108356.689521,37.5999203,127.0433847,0.98,5
1751108357.1132162,37.5999368,127.0433853,0.98,2
1751108357.4870143,37.5999545,127.0433863,1.21,5
1751108357.9771247,37.5999732,127.0433872,1.39,5
1751108358.3852463,37.5999920,127.0433882,0.95,5
1751108358.769159,37.6000112,127.0433887,0.95,2
1751108359.115974,37.6000308,127.0433897,0.99,2
1751108359.5733519,37.6000505,127.0433902,0.95,5
1751108359.9644024,37.6000708,127.0433912,0.95,5
1751108360.3851113,37.6000907,127.0433918,1.21,5
1751108360.686469,37.6001107,127.0433935,0.95,5
1751108361.0669904,37.6001258,127.0433945,0.93,5
1751108361.4924035,37.6001455,127.0433952,0.95,5
1751108361.8719587,37.6001650,127.0433960,1.1,5
1751108362.1972542,37.6001842,127.0433970,1.17,5
1751108362.6620023,37.6002035,127.0433982,1.2,5
1751108363.069376,37.6002232,127.0433988,1.28,5
1751108363.4724367,37.6002425,127.0433998,1.01,5
1751108363.789022,37.6002620,127.0434017,1.26,5
1751108364.1849465,37.6002770,127.0434022,1.13,2
1751108364.5728817,37.6002968,127.0434035,1.02,5
1751108364.966056,37.6003170,127.0434047,1.06,2
1751108365.291649,37.6003368,127.0434053,1.0,2
1751108365.6747053,37.6003522,127.0434057,1.28,2
1751108366.070146,37.6003722,127.0434063,0.99,2
1751108366.4842737,37.6003918,127.0434072,0.98,2
1751108366.7951002,37.6004115,127.0434085,0.98,5
1751108367.1826901,37.6004267,127.0434095,1.21,5
1751108367.5749073,37.6004465,127.0434097,1.33,2
1751108367.9655824,37.6004665,127.0434107,0.9,5
1751108368.292913,37.6004863,127.0434113,1.53,5
1751108368.6752777,37.6005013,127.0434120,1.05,2
1751108369.0748124,37.6005217,127.0434135,1.17,5
1751108369.4852695,37.6005417,127.0434142,1.21,5
1751108369.7925398,37.6005612,127.0434160,1.12,5
1751108370.1954775,37.6005762,127.0434163,1.01,5
1751108370.5812976,37.6005962,127.0434172,1.01,2
1751108370.9733036,37.6006157,127.0434187,1.01,5
1751108371.3973258,37.6006402,127.0434212,1.32,5
1751108371.7704682,37.6006550,127.0434227,1.32,2
1751108372.2020361,37.6006745,127.0434242,1.01,5
1751108372.4703586,37.6006892,127.0434262,1.01,5
1751108372.8736756,37.6007087,127.0434288,1.28,2
1751108373.1900654,37.6007228,127.0434312,1.28,5
1751108373.5915582,37.6007432,127.0434340,1.01,5
1751108373.9734688,37.6007630,127.0434370,3.88,5
1751108374.3676012,37.6007828,127.0434397,1.28,5
1751108374.77232,37.6008005,127.0434410,1.05,2
1751108375.1797533,37.6008213,127.0434438,1.84,5
1751108375.5751789,37.6008413,127.0434468,1.01,2
1751108375.97901,37.6008615,127.0434498,0.95,2
1751108376.3722668,37.6008797,127.0434512,1.17,5
1751108376.7707074,37.6009005,127.0434550,1.07,2
1751108377.1939979,37.6009202,127.0434573,1.18,5
1751108377.5812137,37.6009397,127.0434595,1.46,2
1751108377.8602114,37.6009545,127.0434608,1.42,2
1751108378.2861621,37.6009753,127.0434638,1.82,2
1751108378.6778371,37.6009953,127.0434665,1.06,2
1751108379.0759761,37.6010153,127.0434697,1.37,2
1751108379.4756217,37.6010325,127.0434725,1.3,2
1751108379.8756578,37.6010543,127.0434765,1.0,2
1751108380.285781,37.6010743,127.0434800,1.08,5
1751108380.6628942,37.6010943,127.0434840,1.32,2
1751108380.9707475,37.6011085,127.0434872,1.0,2
1751108381.3782644,37.6011288,127.0434920,1.09,5
1751108381.7757883,37.6011482,127.0434968,1.03,2
1751108382.1969151,37.6011668,127.0435018,0.93,2
1751108382.4011261,37.6011807,127.0435037,0.81,5
1751108382.8802888,37.6011973,127.0435073,1.17,5
1751108383.278498,37.6012135,127.0435105,0.95,5
1751108383.6949222,37.6012287,127.0435142,0.95,5
1751108383.999042,37.6012422,127.0435172,0.95,5
1751108384.420103,37.6012562,127.0435202,1.21,5
1751108384.8966737,37.6012750,127.0435253,0.99,5
1751108385.2958667,37.6012907,127.0435292,1.32,5
1751108385.6978161,37.6013080,127.0435337,0.88,5
1751108386.0702329,37.6013215,127.0435375,1.21,5
1751108386.4998374,37.6013405,127.0435418,0.95,5
1751108386.7897136,37.6013550,127.0435453,0.9,5
1751108387.2158346,37.6013743,127.0435505,0.9,5
1751108387.425986,37.6013888,127.0435543,0.9,5
1751108387.8754728,37.6014077,127.0435615,1.93,5
1751108388.2937298,37.6014287,127.0435665,1.51,5
1751108388.671069,37.6014497,127.0435722,1.21,5
1751108389.0161273,37.6014710,127.0435778,0.98,5
1751108389.4784355,37.6014907,127.0435840,1.58,5
1751108389.875875,37.6015133,127.0435898,1.1,5
1751108390.2760296,37.6015360,127.0435958,1.8,2
1751108390.6043353,37.6015593,127.0436018,1.55,2
1751108391.07047,37.6015792,127.0436080,1.82,2
1751108391.4688385,37.6016028,127.0436112,1.55,2
1751108391.8663373,37.6016255,127.0436155,4.29,2
1751108392.2012684,37.6016483,127.0436212,1.83,2
1751108392.579625,37.6016652,127.0436258,1.0,2
1751108392.9753947,37.6016892,127.0436312,1.06,5
1751108393.3815207,37.6017128,127.0436377,0.97,2
1751108393.6973593,37.6017367,127.0436445,0.95,5
1751108394.0675583,37.6017540,127.0436495,1.21,5
1751108394.4971251,37.6017772,127.0436560,0.95,5
1751108394.8817463,37.6018002,127.0436618,0.98,5
1751108395.2050216,37.6018227,127.0436678,1.11,5
1751108395.6821346,37.6018447,127.0436747,0.9,5
1751108396.0820174,37.6018665,127.0436817,1.22,5
1751108396.482353,37.6018887,127.0436885,0.99,5
1751108396.7917717,37.6019105,127.0436963,0.95,5
1751108397.187655,37.6019268,127.0437023,1.09,5
1751108397.5898955,37.6019490,127.0437098,1.03,5
1751108397.9764664,37.6019707,127.0437182,0.95,5
1751108398.2941623,37.6019920,127.0437267,1.32,5
1751108398.6791883,37.6020082,127.0437335,0.95,5
1751108399.079753,37.6020298,127.0437422,1.06,5
1751108399.4772854,37.6020513,127.0437512,0.95,5
1751108399.8004014,37.6020727,127.0437597,0.95,5
1751108400.2049131,37.6020885,127.0437670,0.93,5
1751108400.4781387,37.6021052,127.0437735,1.39,5
1751108400.8815246,37.6021260,127.0437825,0.95,5
1751108401.2836442,37.6021467,127.0437915,0.99,5
1751108401.6757915,37.6021667,127.0438005,1.09,5
1751108402.082269,37.6021883,127.0438097,1.09,5
1751108402.4864762,37.6022093,127.0438185,1.64,5
1751108402.8672702,37.6022303,127.0438267,1.53,2
1751108403.1825793,37.6022458,127.0438330,1.09,5
1751108403.5795405,37.6022680,127.0438410,0.99,2
1751108403.9641182,37.6022895,127.0438490,1.64,2
1751108404.3668687,37.6023105,127.0438572,1.24,2
1751108404.768079,37.6023287,127.0438642,1.65,2
1751108405.1950126,37.6023512,127.0438732,0.98,2
1751108405.580609,37.6023727,127.0438808,1.09,2
1751108405.9754772,37.6023933,127.0438883,1.22,2
1751108406.3758564,37.6024110,127.0438945,1.28,5
1751108406.7665718,37.6024327,127.0439030,1.16,2
1751108407.199643,37.6024533,127.0439115,1.27,5
1751108407.5809586,37.6024737,127.0439202,1.53,5
1751108407.970195,37.6024908,127.0439277,1.16,2
1751108408.4715319,37.6025173,127.0439402,1.37,5
1751108408.879988,37.6025365,127.0439493,1.16,2
1751108409.28325,37.6025545,127.0439600,0.99,5
1751108409.573761,37.6025677,127.0439685,1.22,5
1751108409.973659,37.6025863,127.0439805,0.95,5
1751108410.3838418,37.6026038,127.0439932,1.0,5
1751108410.7790205,37.6026210,127.0440060,1.0,5
1751108411.078631,37.6026333,127.0440152,0.9,5
1751108411.4867442,37.6026505,127.0440287,0.9,5
1751108411.8780997,37.6026665,127.0440418,1.14,5
1751108412.2848177,37.6026827,127.0440553,1.21,2
1751108412.597919,37.6026978,127.0440687,0.93,5
1751108412.962231,37.6027097,127.0440795,1.59,2
1751108413.3810222,37.6027250,127.0440940,0.95,2
1751108413.7760427,37.6027403,127.0441078,1.1,5
1751108414.1121962,37.6027555,127.0441220,1.17,5
1751108414.5918021,37.6027697,127.0441353,3.21,5
1751108414.97845,37.6027853,127.0441503,1.54,5
1751108415.3820167,37.6028005,127.0441645,1.17,5
1751108415.694828,37.6028150,127.0441780,1.22,5
1751108416.0816708,37.6028267,127.0441890,0.95,5
1751108416.4988391,37.6028423,127.0442030,0.9,5
1751108416.8922904,37.6028575,127.0442168,0.9,5
1751108417.2068467,37.6028730,127.0442315,1.1,5
1751108417.683393,37.6028878,127.0442468,1.17,5
1751108418.0843148,37.6029035,127.0442608,0.9,5
1751108418.5058913,37.6029197,127.0442750,0.9,5
1751108418.7934146,37.6029320,127.0442857,0.9,5
1751108419.1978981,37.6029477,127.0442995,0.9,5
1751108419.605135,37.6029658,127.0443165,0.9,5
1751108419.8911183,37.6029788,127.0443283,0.9,5
1751108420.2886643,37.6029958,127.0443438,1.07,5
1751108420.6038132,37.6030128,127.0443595,0.95,5
1751108420.984452,37.6030260,127.0443715,1.52,5
1751108421.3890796,37.6030428,127.0443868,0.95,5
1751108421.7817793,37.6030602,127.0444023,0.95,5
1751108422.1248558,37.6030773,127.0444180,1.76,5
1751108422.5844626,37.6030938,127.0444335,0.95,5
1751108422.9782429,37.6031108,127.0444492,1.08,5
1751108423.3793483,37.6031273,127.0444643,0.99,5
1751108423.6953218,37.6031437,127.0444793,1.11,5
1751108424.0753763,37.6031558,127.0444903,1.76,5
1751108424.4963148,37.6031720,127.0445052,0.95,5
1751108424.8793566,37.6031878,127.0445200,0.99,2
1751108425.205935,37.6032035,127.0445335,1.22,5
1751108425.6711326,37.6032180,127.0445473,0.95,5
1751108426.0848806,37.6032338,127.0445617,1.05,5
1751108426.4830198,37.6032492,127.0445757,1.05,5
1751108426.8031259,37.6032642,127.0445898,1.32,2
1751108427.1989233,37.6032750,127.0446002,1.07,5
1751108427.580148,37.6032903,127.0446138,1.0,2
1751108427.9835634,37.6033050,127.0446277,0.95,2
1751108428.2927425,37.6033207,127.0446415,0.99,5
1751108428.6860497,37.6033318,127.0446527,1.03,2
1751108429.0820346,37.6033467,127.0446673,1.17,2
1751108429.5007463,37.6033613,127.0446813,1.01,5
1751108429.8037338,37.6033762,127.0446957,1.16,2
1751108430.2033377,37.6033878,127.0447063,1.07,2
1751108430.5809913,37.6034028,127.0447223,1.1,2
1751108430.971118,37.6034177,127.0447378,1.07,2
1751108431.2913432,37.6034322,127.0447540,3.26,2
1751108431.6720002,37.6034433,127.0447660,1.22,2
1751108432.0763767,37.6034612,127.0447833,1.03,2
1751108432.4792955,37.6034765,127.0448003,1.22,5
1751108432.8715017,37.6034907,127.0448152,1.22,5
1751108433.287176,37.6035040,127.0448290,0.95,5
1751108433.6807406,37.6035190,127.0448450,1.22,5
1751108434.0750182,37.6035330,127.0448608,1.1,2
1751108434.4801977,37.6035470,127.0448762,1.0,5
1751108434.9732652,37.6035648,127.0448950,1.87,2
1751108435.3918664,37.6035792,127.0449103,1.17,2
1751108435.7791913,37.6035927,127.0449253,1.04,5
1751108436.1368518,37.6036060,127.0449403,1.15,2
1751108436.477924,37.6036162,127.0449515,1.1,2
1751108436.8756235,37.6036307,127.0449675,1.06,2
1751108437.280907,37.6036448,127.0449830,1.0,2
1751108437.693808,37.6036582,127.0449983,0.99,5
1751108438.0066864,37.6036705,127.0450137,0.95,5
1751108438.4052508,37.6036825,127.0450292,1.22,5
1751108438.799039,37.6036947,127.0450445,1.59,5
1751108439.302294,37.6037093,127.0450640,1.15,2
1751108439.802188,37.6037225,127.0450840,1.09,5
1751108440.3014495,37.6037348,127.0451043,1.1,2
1751108440.7060015,37.6037443,127.0451208,1.1,5
1751108441.132846,37.6037528,127.0451377,0.9,5
1751108441.5038533,37.6037605,127.0451543,0.9,5
1751108441.9077523,37.6037670,127.0451712,0.9,5
1751108442.3043258,37.6037727,127.0451875,1.45,5
1751108442.804686,37.6037780,127.0452072,1.21,5
1751108443.3028014,37.6037813,127.0452268,1.21,5
