time,lat,lon,hdop,quality
1751108086.7251477,37.6023667,127.0438655,1.07,2
1751108086.8414583,37.6023785,127.0438705,1.11,2
1751108087.220625,37.6023962,127.0438773,1.34,2
1751108087.426104,37.6024082,127.0438822,1.19,5
1751108087.615597,37.6024198,127.0438872,1.81,5
1751108087.8196268,37.6024317,127.0438923,1.07,2
1751108088.0200477,37.6024430,127.0438972,1.07,2
1751108088.227781,37.6024547,127.0439020,32.43,2
1751108088.3635464,37.6024657,127.0439070,1.17,2
1751108088.616813,37.6024747,127.0439113,1.11,2
1751108088.8198912,37.6024870,127.0439165,1.44,2
1751108089.0122569,37.6024985,127.0439217,1.54,2
1751108089.226427,37.6025100,127.0439267,1.17,2
1751108089.4351926,37.6025210,127.0439315,1.3,5
1751108089.6180549,37.6025322,127.0439365,1.51,2
1751108089.8045409,37.6025430,127.0439418,1.37,2
1751108089.9420547,37.6025535,127.0439482,1.51,2
1751108090.3326578,37.6025690,127.0439572,1.02,2
1751108090.5250168,37.6025795,127.0439633,1.37,5
1751108090.7052937,37.6025898,127.0439705,1.07,2
1751108090.9198287,37.6026000,127.0439773,0.96,2
1751108091.1357477,37.6026102,127.0439843,0.96,2
1751108091.3230126,37.6026202,127.0439915,1.01,2
1751108091.4655442,37.6026298,127.0439995,1.01,5
1751108091.71841,37.6026380,127.0440063,0.98,5
1751108091.9228046,37.6026480,127.0440150,1.3,5
1751108092.1380658,37.6026578,127.0440233,1.53,5
1751108092.328795,37.6026670,127.0440315,1.53,5
1751108092.5137117,37.6026758,127.0440393,1.5,5
1751108092.7273183,37.6026853,127.0440475,1.45,5
1751108092.9223187,37.6026942,127.0440553,1.07,2
1751108093.0723517,37.6027028,127.0440632,1.3,2
1751108093.5298886,37.6027190,127.0440782,1.67,5
1751108093.722998,37.6027282,127.0440863,1.1,5
1751108093.9224446,37.6027368,127.0440943,1.32,2
1751108094.1317232,37.6027455,127.0441020,1.21,2
1751108094.3246691,37.6027542,127.0441102,0.96,2
1751108094.525297,37.6027630,127.0441183,0.96,5
1751108094.6427114,37.6027718,127.0441265,1.14,5
1751108095.0189424,37.6027855,127.0441393,1.72,2
1751108095.220131,37.6027942,127.0441482,1.45,2
1751108095.430005,37.6028030,127.0441565,1.45,2
1751108095.6251364,37.6028117,127.0441647,1.07,5
1751108095.824214,37.6028203,127.0441725,1.48,5
1751108096.0279822,37.6028288,127.0441803,1.21,5
1751108096.1496487,37.6028380,127.0441883,1.07,5
1751108096.5369604,37.6028515,127.0442010,1.14,5
1751108096.7304094,37.6028605,127.0442092,1.04,5
1751108096.9314184,37.6028697,127.0442175,0.9,5
1751108097.1426275,37.6028787,127.0442258,0.9,5
1751108097.3308897,37.6028877,127.0442342,1.04,5
1751108097.554836,37.6028967,127.0442425,1.04,5
1751108097.7508926,37.6029105,127.0442553,1.16,5
1751108098.1439495,37.6029250,127.0442683,1.16,5
1751108098.3310378,37.6029343,127.0442768,0.9,5
1751108098.548439,37.6029437,127.0442852,0.9,5
1751108098.7375445,37.6029528,127.0442935,0.9,5
1751108098.934604,37.6029625,127.0443025,0.9,5
1751108099.1477509,37.6029720,127.0443113,0.9,5
1751108099.2673318,37.6029817,127.0443200,0.9,5
1751108099.5325134,37.6029907,127.0443283,0.95,5
1751108099.7313676,37.6029998,127.0443368,0.9,5
1751108099.9351413,37.6030092,127.0443453,0.9,5
1751108100.1468093,37.6030185,127.0443535,1.16,5
1751108100.3320026,37.6030280,127.0443620,1.55,5
1751108100.5378664,37.6030372,127.0443703,0.95,5
1751108100.7415087,37.6030467,127.0443787,0.9,5
1751108100.850481,37.6030560,127.0443868,0.96,5
1751108101.242429,37.6030708,127.0444003,1.02,5
1751108101.4368768,37.6030805,127.0444093,1.04,5
1751108101.6291778,37.6030902,127.0444180,1.12,5
1751108101.832579,37.6030997,127.0444268,1.79,5
1751108102.0348577,37.6031092,127.0444358,1.21,5
1751108102.242177,37.6031187,127.0444450,1.02,5
1751108102.3569844,37.6031282,127.0444537,0.96,5
1751108102.6277251,37.6031373,127.0444618,1.02,5
1751108102.824467,37.6031438,127.0444700,1.19,5
1751108103.0318687,37.6031532,127.0444788,0.96,5
1751108103.2267194,37.6031625,127.0444877,1.88,5
1751108103.4225562,37.6031718,127.0444962,1.02,2
1751108103.6400456,37.6031812,127.0445052,1.0,2
1751108103.8324752,37.6031907,127.0445133,1.04,5
1751108103.950478,37.6032002,127.0445222,1.16,5
1751108104.3249185,37.6032148,127.0445352,0.96,5
1751108104.538897,37.6032243,127.0445437,1.0,5
1751108104.728387,37.6032342,127.0445525,1.0,2
1751108104.9312878,37.6032435,127.0445610,1.0,5
1751108105.1349442,37.6032532,127.0445698,1.19,5
1751108105.3254077,37.6032628,127.0445785,1.27,2
1751108105.4716277,37.6032722,127.0445868,1.71,2
1751108105.9257886,37.6032888,127.0446027,1.32,2
1751108106.1341274,37.6032987,127.0446117,1.36,2
1751108106.3284574,37.6033083,127.0446205,1.31,2
1751108106.536261,37.6033175,127.0446295,1.0,2
1751108106.7217014,37.6033270,127.0446383,1.34,2
1751108106.9170258,37.6033365,127.0446467,1.21,2
1751108107.0747051,37.6033457,127.0446555,1.15,2
1751108107.340833,37.6033530,127.0446625,1.14,2
1751108107.5312228,37.6033630,127.0446718,1.12,2
1751108107.7340083,37.6033723,127.0446813,1.59,2
1751108107.9283195,37.6033812,127.0446910,1.46,5
1751108108.145876,37.6033905,127.0447002,1.51,5
1751108108.327031,37.6033993,127.0447090,4.58,2
1751108108.542133,37.6034085,127.0447177,3.35,2
1751108108.6542094,37.6034180,127.0447268,1.76,2
1751108109.0253527,37.6034315,127.0447410,2.29,5
1751108109.2358558,37.6034407,127.0447517,1.57,2
1751108109.4411523,37.6034495,127.0447620,1.76,2
1751108109.6198769,37.6034585,127.0447715,1.17,2
1751108109.828835,37.6034678,127.0447810,1.42,2
1751108110.029095,37.6034773,127.0447900,1.0,2
1751108110.1745133,37.6034860,127.0448000,1.79,2
1751108110.4378226,37.6034933,127.0448080,1.27,2
1751108110.6278346,37.6035030,127.0448175,1.0,2
1751108110.8359752,37.6035127,127.0448282,1.0,2
1751108111.0343568,37.6035217,127.0448380,1.07,5
1751108111.2456784,37.6035305,127.0448477,0.95,5
1751108111.439379,37.6035392,127.0448572,0.95,5
1751108111.6423995,37.6035480,127.0448667,0.93,5
1751108111.7585828,37.6035568,127.0448758,0.98,5
1751108112.032911,37.6035653,127.0448850,0.98,5
1751108112.2439876,37.6035745,127.0448955,1.15,5
1751108112.4339023,37.6035838,127.0449060,0.95,2
1751108112.6307592,37.6035928,127.0449157,1.57,2
1751108112.8364139,37.6036018,127.0449253,1.11,2
1751108113.0367737,37.6036107,127.0449348,1.07,5
1751108113.2347844,37.6036193,127.0449443,1.46,5
1751108113.3759274,37.6036278,127.0449542,1.46,5
1751108113.624916,37.6036362,127.0449625,1.76,5
1751108113.8275354,37.6036455,127.0449733,1.42,2
1751108114.0286727,37.6036542,127.0449843,1.07,2
1751108114.2329879,37.6036623,127.0449948,1.07,2
1751108114.4459133,37.6036702,127.0450055,0.95,2
1751108114.62553,37.6036785,127.0450158,2.62,2
1751108114.8279982,37.6036868,127.0450260,1.46,2
1751108114.9514,37.6036943,127.0450358,1.76,5
1751108115.3452516,37.6037062,127.0450518,1.46,5
1751108115.5387585,37.6037135,127.0450623,0.9,5
1751108115.7373655,37.6037202,127.0450727,1.04,5
1751108115.9275198,37.6037265,127.0450830,1.3,5
1751108116.159289,37.6037327,127.0450933,0.95,5
1751108116.3401697,37.6037382,127.0451037,1.3,5
1751108116.4826992,37.6037438,127.0451137,1.04,5
1751108116.9353883,37.6037538,127.0451337,1.04,5
1751108117.338353,37.6037623,127.0451530,0.95,5
1751108117.7299097,37.6037685,127.0451713,1.0,5
1751108118.0858006,37.6037725,127.0451883,1.4,5
1751108118.4801316,37.6037755,127.0452037,1.3,5
1751108118.8600872,37.6037775,127.0452173,1.3,5
1751108119.2813232,37.6037780,127.0452290,1.04,5
1751108119.754425,37.6037785,127.0452412,1.3,5
1751108120.4605026,37.6037787,127.0452527,1.3,5
1751108120.760233,37.6037787,127.0452557,1.04,5
