time,lat,lon,hdop,quality
1751795333.0686004,37.5994285,127.0434645,0.7,5
1751795331.5639277,37.5994467,127.0434600,0.7,5
1751795330.0686107,37.5994652,127.0434565,0.7,5
1751795328.5613256,37.5994840,127.0434548,0.66,5
1751795327.0695922,37.5995023,127.0434533,0.73,5
1751795325.5662744,37.5995213,127.0434515,0.69,5
1751795324.0718234,37.5995398,127.0434487,0.73,5
1751795322.5648358,37.5995582,127.0434462,0.73,5
1751795321.0683293,37.5995765,127.0434447,0.73,5
1751795319.564578,37.5995950,127.0434425,0.73,5
1751795318.0714564,37.5996133,127.0434403,0.73,5
1751795316.5664897,37.5996317,127.0434378,0.73,5
1751795314.9656115,37.5996505,127.0434370,0.77,5
1751795313.4690518,37.5996690,127.0434357,0.77,5
1751795311.9628844,37.5996870,127.0434318,0.73,5
1751795310.3646586,37.5997057,127.0434295,0.73,5
1751795308.7613916,37.5997250,127.0434295,0.77,5
1751795307.2701054,37.5997433,127.0434280,0.72,5
1751795305.764843,37.5997623,127.0434265,0.73,5
1751795304.259768,37.5997813,127.0434245,0.72,5
1751795302.7603211,37.5997992,127.0434212,0.72,5
1751795301.265712,37.5998173,127.0434190,0.72,5
1751795299.763938,37.5998357,127.0434168,0.74,5
1751795298.1724296,37.5998548,127.0434153,0.72,5
1751795296.6702182,37.5998730,127.0434137,0.72,5
1751795295.1748066,37.5998912,127.0434115,0.72,5
1751795293.6669157,37.5999093,127.0434088,0.72,5
1751795292.1745903,37.5999280,127.0434075,0.73,5
1751795290.6705139,37.5999465,127.0434072,0.73,5
1751795289.1717603,37.5999645,127.0434073,0.73,5
1751795287.6669083,37.5999832,127.0434085,0.73,5
1751795286.0670397,37.6000022,127.0434097,0.77,5
1751795284.4663985,37.6000213,127.0434108,0.77,5
1751795282.9648514,37.6000393,127.0434117,0.77,5
1751795281.4647043,37.6000575,127.0434120,0.73,5
1751795279.965521,37.6000758,127.0434133,0.78,5
1751795278.4663339,37.6000940,127.0434148,0.73,5
1751795276.9638655,37.6001123,127.0434160,0.73,5
1751795275.4663293,37.6001305,127.0434180,0.73,5
1751795273.96513,37.6001488,127.0434190,0.73,5
1751795272.4654698,37.6001673,127.0434202,0.73,5
1751795270.9651942,37.6001858,127.0434217,0.73,5
1751795269.466273,37.6002043,127.0434230,0.78,5
1751795267.9637475,37.6002228,127.0434248,0.72,2
1751795266.3605573,37.6002422,127.0434257,0.77,5
1751795264.857976,37.6002602,127.0434270,0.79,5
1751795263.358715,37.6002782,127.0434288,0.79,5
1751795261.8607311,37.6002965,127.0434300,0.79,5
1751795260.359776,37.6003150,127.0434303,0.85,5
1751795258.8626091,37.6003333,127.0434315,0.77,5
1751795257.2651722,37.6003523,127.0434322,0.77,5
1751795255.7606223,37.6003708,127.0434327,0.77,5
1751795254.2589257,37.6003900,127.0434322,0.8,5
1751795252.7660954,37.6004083,127.0434327,0.72,5
1751795251.2645035,37.6004265,127.0434333,0.72,5
1751795249.7615683,37.6004447,127.0434345,0.77,5
1751795248.1710193,37.6004640,127.0434355,0.72,5
1751795246.663172,37.6004825,127.0434363,0.72,5
1751795245.1784384,37.6005010,127.0434368,0.72,5
1751795243.7660613,37.6005192,127.0434380,0.72,5
1751795242.263673,37.6005375,127.0434398,0.72,5
1751795240.7605982,37.6005558,127.0434425,0.72,5
1751795239.2655745,37.6005738,127.0434452,0.74,5
1751795237.766911,37.6005925,127.0434472,0.78,5
1751795236.258598,37.6006108,127.0434487,0.78,5
1751795234.7615237,37.6006290,127.0434480,0.74,5
1751795233.1729732,37.6006473,127.0434508,0.74,5
1751795231.565607,37.6006663,127.0434532,0.74,5
1751795230.0688236,37.6006850,127.0434573,0.74,5
1751795228.4641156,37.6007040,127.0434595,0.74,5
1751795226.9590018,37.6007222,127.0434618,0.74,5
1751795225.366772,37.6007408,127.0434653,0.74,5
1751795223.858873,37.6007598,127.0434695,0.74,5
1751795222.3646386,37.6007785,127.0434737,0.74,5
1751795220.7602413,37.6007970,127.0434755,0.72,5
1751795219.262919,37.6008157,127.0434763,0.72,5
1751795217.7642581,37.6008340,127.0434793,0.77,5
1751795216.264574,37.6008520,127.0434817,0.77,5
1751795214.7630541,37.6008708,127.0434825,0.77,2
1751795213.1689234,37.6008900,127.0434848,0.77,5
1751795211.6681638,37.6009085,127.0434868,0.72,5
1751795210.1706014,37.6009270,127.0434873,0.72,5
1751795208.5622551,37.6009462,127.0434885,0.72,2
1751795207.0717962,37.6009645,127.0434912,0.72,5
1751795205.5639672,37.6009825,127.0434938,0.67,5
1751795203.9643664,37.6010017,127.0434960,0.67,5
1751795202.4621565,37.6010195,127.0434998,0.67,5
1751795200.9585028,37.6010372,127.0435053,0.73,2
1751795199.3575947,37.6010562,127.0435092,0.73,5
1751795197.8585527,37.6010743,127.0435110,0.73,5
1751795196.3618634,37.6010927,127.0435143,0.73,5
1751795194.7635324,37.6011113,127.0435187,0.73,5
1751795193.17152,37.6011298,127.0435222,0.72,5
1751795188.173027,37.6011480,127.0435262,0.7,5
1751795185.5671496,37.6011662,127.0435293,0.7,5
1751795183.1694539,37.6011845,127.0435325,0.66,5
1751795181.5687723,37.6012027,127.0435378,0.7,5
1751795179.9651144,37.6012213,127.0435413,0.63,2
1751795178.3695512,37.6012398,127.0435455,0.7,5
1751795176.6718676,37.6012577,127.0435503,0.63,5
1751795174.9682963,37.6012760,127.0435565,0.63,5
1751795173.371591,37.6012942,127.0435613,0.7,5
1751795171.6707375,37.6013127,127.0435667,0.7,5
1751795169.1764224,37.6013310,127.0435703,0.65,5
1751795167.3778374,37.6013495,127.0435677,0.63,5
1751795165.7711518,37.6013663,127.0435763,0.63,5
1751795164.1764495,37.6013847,127.0435825,0.7,5
1751795162.5733962,37.6014035,127.0435872,0.7,5
1751795160.9700823,37.6014218,127.0435918,0.74,5
1751795158.8665316,37.6014410,127.0435942,0.74,5
1751795156.1742165,37.6014590,127.0435983,0.66,2
1751795154.4705703,37.6014768,127.0436033,0.66,5
1751795152.8655536,37.6014947,127.0436090,0.66,2
1751795151.2682295,37.6015130,127.0436153,0.66,5
1751795149.669026,37.6015312,127.0436202,0.66,2
1751795147.9638379,37.6015498,127.0436263,0.66,2
1751795146.466003,37.6015677,127.0436302,0.66,5
1751795144.8626404,37.6015853,127.0436358,0.66,2
1751795143.3653157,37.6016030,127.0436417,0.65,5
1751795141.6626806,37.6016213,127.0436463,0.72,2
1751795139.959211,37.6016397,127.0436510,0.72,2
1751795138.266403,37.6016580,127.0436580,0.69,5
1751795136.4648256,37.6016757,127.0436653,0.69,5
1751795134.9663966,37.6016933,127.0436700,0.65,5
1751795132.9604669,37.6017120,127.0436743,0.65,5
1751795131.1764092,37.6017302,127.0436768,0.66,5
1751795129.0726252,37.6017485,127.0436813,0.66,5
1751795127.4704752,37.6017663,127.0436870,0.7,5
1751795125.8708422,37.6017847,127.0436912,0.7,5
1751795124.2727594,37.6018035,127.0436947,0.7,5
1751795122.6704202,37.6018218,127.0437003,0.7,5
1751795120.9648747,37.6018400,127.0437033,0.7,5
1751795118.7644763,37.6018585,127.0437048,0.7,2
1751795115.5679421,37.6018757,127.0437143,0.7,5
1751795113.5654693,37.6018938,127.0437185,0.7,5
1751795111.667129,37.6019113,127.0437260,0.71,5
1751795109.471921,37.6019283,127.0437337,0.71,5
1751795107.9673977,37.6019465,127.0437407,0.71,2
1751795106.3699694,37.6019643,127.0437490,0.7,5
1751795104.8650208,37.6019815,127.0437560,0.7,5
1751795103.2689176,37.6019995,127.0437640,0.7,5
1751795101.7670412,37.6020168,127.0437708,0.64,5
1751795100.2661483,37.6020343,127.0437780,0.63,2
1751795098.7648973,37.6020515,127.0437857,0.65,2
1751795097.1725922,37.6020693,127.0437938,0.63,5
1751795095.5671191,37.6020873,127.0437988,0.62,2
1751795093.9668248,37.6021050,127.0438057,0.7,5
1751795092.4696345,37.6021222,127.0438128,0.7,5
1751795090.9724677,37.6021395,127.0438195,0.7,5
1751795089.3737154,37.6021573,127.0438283,0.63,5
1751795087.8707392,37.6021742,127.0438368,0.63,5
1751795086.2711816,37.6021923,127.0438445,0.65,5
1751795084.672384,37.6022108,127.0438518,0.68,5
1751795083.1781132,37.6022283,127.0438587,0.68,5
1751795081.574907,37.6022467,127.0438648,0.69,5
1751795079.972659,37.6022647,127.0438720,0.6,5
1751795078.47438,37.6022818,127.0438805,0.58,5
1751795076.9681735,37.6022988,127.0438888,0.58,5
1751795075.3706493,37.6023168,127.0438965,0.58,5
1751795073.868212,37.6023348,127.0439032,0.58,5
1751795072.3738732,37.6023522,127.0439097,0.58,5
1751795070.8694704,37.6023693,127.0439180,0.64,5
1751795069.2756221,37.6023873,127.0439227,0.64,5
1751795067.6709607,37.6024053,127.0439307,0.64,5
1751795066.1690903,37.6024227,127.0439380,0.66,5
1751795064.6703982,37.6024400,127.0439457,0.64,5
1751795063.1812634,37.6024577,127.0439507,0.64,5
1751795061.5697763,37.6024755,127.0439573,0.64,5
1751795059.975004,37.6024933,127.0439660,0.64,5
1751795058.4729872,37.6025112,127.0439727,0.64,5
1751795056.9691634,37.6025285,127.0439802,0.64,5
1751795055.4706087,37.6025452,127.0439895,0.64,2
1751795053.9700425,37.6025622,127.0439982,0.64,2
1751795052.3736436,37.6025793,127.0440085,0.64,5
1751795050.7705107,37.6025962,127.0440187,0.64,5
1751795049.176625,37.6026132,127.0440295,0.64,2
1751795047.572734,37.6026297,127.0440407,0.64,5
1751795045.9707644,37.6026452,127.0440537,0.64,5
1751795044.3735888,37.6026610,127.0440662,0.64,5
1751795042.7698576,37.6026763,127.0440797,0.64,5
1751795041.177286,37.6026907,127.0440943,0.64,5
1751795039.574653,37.6027058,127.0441083,0.64,5
1751795037.9731414,37.6027205,127.0441220,0.64,5
1751795035.972896,37.6027352,127.0441355,0.64,5
1751795033.577407,37.6027510,127.0441465,0.64,5
1751795031.374349,37.6027653,127.0441613,0.64,5
1751795029.6740112,37.6027803,127.0441760,0.64,5
1751795027.8717523,37.6027947,127.0441915,0.64,5
1751795026.2739055,37.6028088,127.0442057,0.64,5
1751795024.6720831,37.6028235,127.0442200,0.64,5
1751795023.0780802,37.6028397,127.0442323,0.64,5
1751795021.476136,37.6028552,127.0442452,0.64,5
1751795019.775607,37.6028712,127.0442578,0.64,5
1751795018.0840464,37.6028847,127.0442743,0.64,5
1751795015.6815813,37.6028983,127.0442908,0.64,5
1751795012.782905,37.6029140,127.0443022,0.64,5
1751795011.1872952,37.6029292,127.0443160,0.64,5
1751795009.5800629,37.6029445,127.0443297,0.64,5
1751795007.9803648,37.6029597,127.0443433,0.64,5
1751795006.2811534,37.6029753,127.0443557,0.64,5
1751795004.5805836,37.6029892,127.0443703,0.64,5
1751795002.981481,37.6030022,127.0443867,0.64,5
1751795001.3790073,37.6030175,127.0444002,0.64,5
1751794999.781319,37.6030337,127.0444135,0.64,5
1751794998.1874807,37.6030495,127.0444270,0.64,5
1751794996.6816044,37.6030640,127.0444408,0.64,5
1751794995.1845806,37.6030790,127.0444537,0.64,5
1751794993.57707,37.6030952,127.0444663,0.64,5
1751794991.9799533,37.6031105,127.0444803,0.64,5
1751794990.481788,37.6031250,127.0444940,0.64,5
1751794988.980876,37.6031400,127.0445075,0.64,5
1751794987.4804564,37.6031547,127.0445212,0.64,5
1751794985.9792643,37.6031700,127.0445335,0.64,5
1751794984.3828182,37.6031862,127.0445460,0.64,5
1751794982.782574,37.6032005,127.0445612,0.64,5
1751794981.2861497,37.6032157,127.0445737,0.64,5
1751794979.683007,37.6032308,127.0445885,0.64,2
1751794978.1909091,37.6032452,127.0446023,0.64,5
1751794976.6830995,37.6032595,127.0446163,0.64,5
1751794975.087371,37.6032747,127.0446308,0.64,2
1751794973.4819741,37.6032908,127.0446442,0.64,5
1751794971.8868535,37.6033065,127.0446582,0.65,5
1751794970.2870781,37.6033213,127.0446722,0.64,5
1751794968.684719,37.6033368,127.0446860,0.64,2
1751794966.9833744,37.6033517,127.0447018,0.64,2
1751794965.3822641,37.6033662,127.0447153,0.64,5
1751794963.787963,37.6033817,127.0447292,0.64,2
1751794962.1952927,37.6033960,127.0447438,0.64,5
1751794960.5839784,37.6034098,127.0447590,0.64,2
1751794958.986565,37.6034238,127.0447745,0.64,2
1751794957.3905406,37.6034385,127.0447892,0.64,5
1751794955.787803,37.6034525,127.0448045,0.64,5
1751794954.2863777,37.6034670,127.0448182,0.64,5
1751794952.685035,37.6034813,127.0448332,0.64,2
1751794951.0913396,37.6034960,127.0448477,0.64,2
1751794949.5883439,37.6035102,127.0448617,0.66,5
1751794947.984557,37.6035235,127.0448773,0.66,2
1751794946.384895,37.6035377,127.0448933,0.65,2
1751794944.7886832,37.6035522,127.0449087,0.66,5
1751794943.1978142,37.6035668,127.0449238,0.66,5
1751794941.688642,37.6035802,127.0449390,0.64,2
1751794940.0934145,37.6035943,127.0449545,0.64,5
1751794938.4898593,37.6036088,127.0449700,0.64,5
1751794936.9863763,37.6036225,127.0449848,0.64,5
1751794935.3863819,37.6036370,127.0450005,0.64,5
1751794933.7898045,37.6036512,127.0450165,0.64,5
1751794932.192114,37.6036647,127.0450330,0.68,5
1751794930.5832324,37.6036778,127.0450498,0.64,2
1751794928.9823065,37.6036902,127.0450678,0.64,5
1751794927.3878906,37.6037018,127.0450862,0.64,5
1751794925.8891213,37.6037125,127.0451045,0.64,5
1751794924.3876264,37.6037223,127.0451245,0.68,5
1751794922.8861177,37.6037327,127.0451442,0.64,5
1751794921.3888323,37.6037422,127.0451643,0.64,5
1751794919.8861253,37.6037515,127.0451847,0.64,5
1751794918.3927488,37.6037583,127.0452060,0.64,5
1751794916.6886346,37.6037642,127.0452287,0.64,5
1751794914.4920359,37.6037738,127.0452490,0.64,5
1751794912.9909933,37.6037915,127.0452537,0.65,5
1751794911.2006073,37.6038098,127.0452598,0.64,5
1751794908.9901662,37.6038245,127.0452732,0.64,5
1751794905.588323,37.6038313,127.0452953,0.64,5
1751794899.5886524,37.6038495,127.0452935,0.64,5
1751794886.136273,37.6038667,127.0453007,0.56,2
