time,lat,lon,hdop,quality
1751794936.1914074,37.6036300,127.0449925,0.64,5
1751794936.7884252,37.6036243,127.0449870,0.64,5
1751794937.3945396,37.6036188,127.0449808,0.64,5
1751794937.9885042,37.6036135,127.0449750,0.64,5
1751794938.5894094,37.6036082,127.0449690,0.64,5
1751794939.2875574,37.6036020,127.0449622,0.64,5
1751794939.8935292,37.6035960,127.0449565,0.64,5
1751794940.4887779,37.6035908,127.0449505,0.64,5
1751794941.0937371,37.6035853,127.0449445,0.64,5
1751794941.7883573,37.6035793,127.0449378,0.64,2
1751794942.390148,37.6035737,127.0449322,0.64,5
1751794942.986849,37.6035682,127.0449262,0.66,2
1751794943.5905094,37.6035633,127.0449202,0.66,5
1751794944.1928203,37.6035580,127.0449142,0.66,5
1751794944.7886832,37.6035522,127.0449087,0.66,5
1751794945.3881054,37.6035463,127.0449030,0.66,5
1751794945.9853492,37.6035413,127.0448970,0.67,5
1751794946.5870178,37.6035358,127.0448915,0.65,2
1751794947.193696,37.6035305,127.0448858,0.67,5
1751794947.7844183,37.6035248,127.0448797,0.66,2
1751794948.487891,37.6035190,127.0448727,0.64,5
1751794949.1901855,37.6035137,127.0448657,0.64,5
1751794949.7874885,37.6035082,127.0448597,0.64,5
1751794950.3882403,37.6035027,127.0448540,0.65,5
1751794950.9816616,37.6034968,127.0448485,0.64,2
1751794951.588862,37.6034908,127.0448433,0.64,5
1751794952.1930873,37.6034853,127.0448373,0.64,2
1751794952.888898,37.6034798,127.0448313,0.64,2
1751794953.490734,37.6034740,127.0448260,0.64,5
1751794954.0936844,37.6034687,127.0448202,0.64,2
1751794954.6888697,37.6034637,127.0448142,0.64,5
1751794955.2968051,37.6034577,127.0448088,0.64,5
1751794955.888566,37.6034517,127.0448033,0.64,5
1751794956.487848,37.6034462,127.0447977,0.64,2
1751794957.0911057,37.6034413,127.0447918,0.64,2
1751794957.6900337,37.6034355,127.0447862,0.64,5
1751794958.296839,37.6034298,127.0447812,0.64,5
1751794958.8897748,37.6034243,127.0447758,0.64,2
1751794959.4904394,37.6034197,127.0447695,0.64,5
1751794960.0908086,37.6034140,127.0447638,0.64,2
1751794960.68531,37.6034090,127.0447580,0.64,2
1751794961.290283,37.6034037,127.0447518,0.64,5
1751794961.986245,37.6033978,127.0447455,0.64,2
1751794962.6819491,37.6033918,127.0447395,0.68,2
1751794963.2868295,37.6033858,127.0447340,0.68,5
1751794963.8867872,37.6033807,127.0447282,0.64,2
1751794964.4811482,37.6033753,127.0447225,0.64,2
1751794965.09027,37.6033692,127.0447177,0.64,2
1751794965.6868918,37.6033637,127.0447122,0.64,2
1751794966.2823174,37.6033573,127.0447077,0.64,5
1751794966.9833744,37.6033517,127.0447018,0.64,2
1751794967.6862628,37.6033460,127.0446952,0.64,2
1751794968.2847335,37.6033405,127.0446897,0.64,5
1751794968.8828843,37.6033353,127.0446838,0.66,2
1751794969.4829795,37.6033290,127.0446783,0.64,5
1751794970.0868838,37.6033232,127.0446737,0.64,2
1751794970.6837752,37.6033175,127.0446685,0.66,2
1751794971.385634,37.6033117,127.0446625,0.64,5
1751794971.9856784,37.6033058,127.0446570,0.65,5
1751794972.580996,37.6033000,127.0446520,0.64,2
1751794973.192753,37.6032942,127.0446467,0.64,5
1751794973.7829509,37.6032877,127.0446415,0.64,5
1751794974.3817308,37.6032817,127.0446365,0.64,5
1751794974.9816263,37.6032758,127.0446317,0.64,2
1751794975.580975,37.6032698,127.0446260,0.64,2
1751794976.1851633,37.6032643,127.0446208,0.64,5
1751794976.781988,37.6032587,127.0446155,0.64,5
1751794977.3846264,37.6032523,127.0446098,0.64,5
1751794977.9800942,37.6032472,127.0446040,0.64,2
1751794978.5847564,37.6032415,127.0445983,0.64,5
1751794979.187472,37.6032355,127.0445932,0.64,2
1751794979.7808723,37.6032298,127.0445875,0.64,2
1751794980.3827682,37.6032242,127.0445817,0.64,2
1751794980.9823422,37.6032187,127.0445763,0.64,2
1751794981.5784674,37.6032125,127.0445712,0.64,5
1751794982.1905394,37.6032062,127.0445667,0.64,5
1751794982.782574,37.6032005,127.0445612,0.64,5
1751794983.3791137,37.6031952,127.0445557,0.64,5
1751794983.9821541,37.6031895,127.0445500,0.64,2
1751794984.5833619,37.6031847,127.0445433,0.68,5
1751794985.184155,37.6031783,127.0445385,0.68,5
1751794985.7798858,37.6031718,127.0445350,0.64,5
1751794986.3793833,37.6031662,127.0445302,0.64,5
1751794986.9761584,37.6031602,127.0445252,0.64,5
1751794987.5804765,37.6031537,127.0445205,0.64,5
1751794988.1860285,37.6031477,127.0445155,0.64,5
1751794988.7762353,37.6031418,127.0445095,0.64,5
1751794989.3824568,37.6031360,127.0445037,0.64,5
1751794989.9786294,37.6031298,127.0444985,0.64,5
1751794990.5777836,37.6031240,127.0444930,0.64,5
1751794991.1872673,37.6031185,127.0444875,0.64,5
1751794991.7813973,37.6031125,127.0444822,0.64,5
1751794992.3740208,37.6031065,127.0444772,0.64,5
1751794992.9749897,37.6031005,127.0444720,0.64,5
1751794993.57707,37.6030952,127.0444663,0.64,5
1751794994.1810892,37.6030893,127.0444612,0.64,5
1751794994.780042,37.6030830,127.0444570,0.64,5
1751794995.3786802,37.6030770,127.0444522,0.64,5
1751794995.9765491,37.6030712,127.0444468,0.64,5
1751794996.5818136,37.6030652,127.0444415,0.64,5
1751794997.1884773,37.6030588,127.0444365,0.64,5
1751794997.7765117,37.6030530,127.0444310,0.64,5
1751794998.3818736,37.6030473,127.0444253,0.64,5
1751794998.982385,37.6030417,127.0444198,0.64,5
1751794999.579475,37.6030357,127.0444152,0.64,5
1751795000.1860473,37.6030300,127.0444100,0.64,5
1751795000.7819777,37.6030238,127.0444052,0.64,5
1751795001.3790073,37.6030175,127.0444002,0.64,5
1751795001.9806604,37.6030117,127.0443953,0.72,5
1751795002.581731,37.6030060,127.0443900,0.72,5
1751795003.1825194,37.6030002,127.0443847,0.64,5
1751795003.7791328,37.6029945,127.0443793,0.64,5
1751795004.482017,37.6029897,127.0443720,0.64,5
1751795005.0864809,37.6029863,127.0443642,0.64,5
1751795005.7810252,37.6029798,127.0443588,0.64,5
1751795006.480165,37.6029735,127.0443543,0.64,5
1751795007.186105,37.6029672,127.0443497,0.64,5
1751795007.7800615,37.6029615,127.0443450,0.64,5
1751795008.3798587,37.6029560,127.0443398,0.64,5
1751795008.980397,37.6029502,127.0443347,0.64,5
1751795009.5800629,37.6029445,127.0443297,0.64,5
1751795010.186848,37.6029388,127.0443243,0.64,5
1751795010.7818246,37.6029328,127.0443192,0.64,5
1751795011.3861024,37.6029272,127.0443143,0.64,5
1751795011.9792202,37.6029213,127.0443092,0.64,5
1751795012.5815206,37.6029158,127.0443040,0.64,5
1751795013.188163,37.6029100,127.0442988,0.64,5
1751795013.8775764,37.6029045,127.0442930,0.64,5
1751795015.7779102,37.6028980,127.0442902,0.64,5
1751795016.8773127,37.6028922,127.0442847,0.64,5
1751795017.6781456,37.6028877,127.0442782,0.64,5
1751795018.3784137,37.6028823,127.0442715,0.64,5
1751795019.0813096,37.6028770,127.0442645,0.64,5
1751795019.6768327,37.6028722,127.0442585,0.64,5
1751795020.3776224,37.6028662,127.0442525,0.64,5
1751795020.976443,37.6028603,127.0442482,0.64,5
1751795021.5769243,37.6028543,127.0442442,0.64,5
1751795022.182628,37.6028485,127.0442395,0.64,5
1751795022.7743018,37.6028428,127.0442347,0.64,5
1751795023.3756816,37.6028365,127.0442302,0.64,5
1751795023.9732516,37.6028305,127.0442253,0.64,5
1751795024.5738828,37.6028245,127.0442207,0.64,5
1751795025.1819568,37.6028188,127.0442153,0.64,5
1751795025.775767,37.6028133,127.0442102,0.64,5
1751795026.3751314,37.6028080,127.0442048,0.64,5
1751795027.0792234,37.6028020,127.0441988,0.64,5
1751795027.6739402,37.6027965,127.0441935,0.64,5
1751795028.2728693,37.6027913,127.0441880,0.64,5
1751795028.9737694,37.6027855,127.0441822,0.64,5
1751795029.6740112,37.6027803,127.0441760,0.64,5
1751795030.3765814,37.6027743,127.0441702,0.64,5
1751795031.074378,37.6027680,127.0441642,0.64,5
1751795031.6730878,37.6027628,127.0441583,0.64,5
1751795032.4747117,37.6027570,127.0441532,0.64,5
1751795033.477179,37.6027517,127.0441468,0.64,5
1751795034.6725256,37.6027453,127.0441418,0.64,5
1751795035.5687535,37.6027385,127.0441380,0.64,5
1751795036.27606,37.6027325,127.0441338,0.64,5
1751795037.0773966,37.6027273,127.0441283,0.64,5
1751795037.873152,37.6027215,127.0441228,0.64,5
1751795038.4732296,37.6027163,127.0441173,0.64,5
1751795039.080344,37.6027107,127.0441123,0.64,5
1751795039.6745286,37.6027050,127.0441072,0.64,5
1751795040.2735617,37.6026993,127.0441020,0.64,5
1751795040.8730998,37.6026937,127.0440968,0.64,5
1751795041.4730687,37.6026880,127.0440915,0.64,5
1751795042.0801802,37.6026827,127.0440858,0.64,5
1751795042.6720965,37.6026770,127.0440805,0.64,5
1751795043.3713198,37.6026707,127.0440743,0.64,5
1751795043.9695017,37.6026650,127.0440693,0.64,5
1751795044.5678337,37.6026588,127.0440648,0.64,5
1751795045.2825224,37.6026522,127.0440592,0.64,5
1751795045.8741462,37.6026463,127.0440545,0.64,5
1751795046.474337,37.6026402,127.0440498,0.64,5
1751795047.0796018,37.6026347,127.0440447,0.64,5
1751795047.6728404,37.6026287,127.0440397,0.64,5
1751795048.2742002,37.6026228,127.0440355,0.64,5
1751795048.8725061,37.6026163,127.0440317,0.64,2
1751795049.4724164,37.6026102,127.0440272,0.64,2
1751795050.077827,37.6026037,127.0440235,0.64,2
1751795050.6713185,37.6025973,127.0440193,0.64,5
1751795051.2752366,37.6025908,127.0440155,0.64,5
1751795051.8746068,37.6025845,127.0440118,0.64,5
1751795052.4730995,37.6025782,127.0440080,0.64,2
1751795053.078622,37.6025720,127.0440038,0.64,2
1751795053.6701388,37.6025655,127.0440000,0.64,2
1751795054.271111,37.6025587,127.0439962,0.64,5
1751795054.8685617,37.6025515,127.0439935,0.64,2
1751795055.4706087,37.6025452,127.0439895,0.64,2
1751795056.1768785,37.6025377,127.0439855,0.64,5
1751795056.7700312,37.6025307,127.0439810,0.64,5
1751795057.372541,37.6025238,127.0439777,0.64,5
1751795057.9712334,37.6025168,127.0439750,0.64,5
1751795058.5722122,37.6025100,127.0439720,0.64,5
1751795059.1766188,37.6025030,127.0439698,0.64,5
1751795059.772214,37.6024957,127.0439667,0.64,5
1751795060.3728883,37.6024890,127.0439637,0.64,5
1751795060.9713063,37.6024823,127.0439598,0.64,5
1751795061.5697763,37.6024755,127.0439573,0.64,5
1751795062.1757045,37.6024687,127.0439543,0.64,5
1751795062.8698974,37.6024610,127.0439518,0.64,5
1751795063.4671333,37.6024542,127.0439498,0.64,5
1751795064.0735083,37.6024468,127.0439482,0.6,5
1751795064.6703982,37.6024400,127.0439457,0.64,5
1751795065.2657886,37.6024330,127.0439428,0.64,5
1751795065.86891,37.6024262,127.0439395,0.66,2
1751795066.4704154,37.6024190,127.0439363,0.66,5
1751795067.0713243,37.6024125,127.0439333,0.64,5
1751795067.6709607,37.6024053,127.0439307,0.64,5
1751795068.276432,37.6023988,127.0439277,0.64,5
1751795068.8687365,37.6023922,127.0439245,0.64,5
1751795069.4735937,37.6023852,127.0439220,0.64,5
1751795070.1829877,37.6023775,127.0439207,0.64,5
1751795070.771399,37.6023705,127.0439187,0.64,5
1751795071.3733737,37.6023633,127.0439155,0.64,5
1751795071.9752357,37.6023567,127.0439130,0.61,5
1751795072.5730758,37.6023497,127.0439088,0.58,5
1751795073.1893773,37.6023430,127.0439063,0.58,5
1751795073.7705145,37.6023358,127.0439037,0.58,5
1751795074.3728158,37.6023288,127.0439012,0.58,5
1751795074.9729257,37.6023217,127.0438987,0.58,5
1751795075.5734024,37.6023145,127.0438953,0.58,5
1751795076.1798062,37.6023075,127.0438923,0.59,5
1751795076.7729461,37.6023010,127.0438897,0.58,5
1751795077.3738406,37.6022943,127.0438867,0.58,5
1751795077.9724393,37.6022875,127.0438828,0.58,5
1751795078.5743062,37.6022807,127.0438800,0.58,5
1751795079.1807117,37.6022738,127.0438768,0.58,5
1751795079.7728553,37.6022668,127.0438732,0.58,5
1751795080.3744788,37.6022602,127.0438702,0.6,5
1751795080.9760883,37.6022537,127.0438678,0.64,5
1751795081.574907,37.6022467,127.0438648,0.69,5
1751795082.183066,37.6022397,127.0438623,0.64,5
1751795082.771868,37.6022330,127.0438600,0.64,5
1751795083.3728752,37.6022260,127.0438578,0.68,5
1751795083.972169,37.6022190,127.0438553,0.68,5
1751795084.5722542,37.6022120,127.0438523,0.64,5
1751795085.180543,37.6022050,127.0438493,0.63,5
1751795085.770881,37.6021980,127.0438460,0.65,5
1751795086.3726583,37.6021913,127.0438437,0.65,5
1751795086.9728706,37.6021843,127.0438410,0.64,5
1751795087.5737214,37.6021775,127.0438380,0.63,5
1751795088.1868577,37.6021707,127.0438338,0.63,5
1751795088.7725172,37.6021642,127.0438308,0.63,5
1751795089.3737154,37.6021573,127.0438283,0.63,5
1751795089.9719253,37.6021508,127.0438258,0.63,5
1751795090.5718408,37.6021438,127.0438222,0.68,5
1751795091.1777034,37.6021373,127.0438183,0.7,5
1751795091.771266,37.6021303,127.0438163,0.7,5
1751795092.3718572,37.6021233,127.0438133,0.7,5
1751795092.9676297,37.6021165,127.0438108,0.7,2
1751795093.5715141,37.6021095,127.0438077,0.7,5
1751795094.1767673,37.6021025,127.0438050,0.7,5
1751795094.7679422,37.6020953,127.0438020,0.7,2
1751795095.4677482,37.6020882,127.0437992,0.62,2
1751795096.0722263,37.6020813,127.0437975,0.68,2
1751795096.7639942,37.6020742,127.0437950,0.64,2
1751795097.3710392,37.6020672,127.0437928,0.63,5
1751795098.0731797,37.6020598,127.0437897,0.65,2
1751795098.6678462,37.6020527,127.0437863,0.65,2
1751795099.2679572,37.6020457,127.0437827,0.62,5
1751795099.8660023,37.6020392,127.0437797,0.63,2
1751795100.4676244,37.6020322,127.0437770,0.63,2
1751795101.0735307,37.6020253,127.0437747,0.64,2
1751795101.6682997,37.6020182,127.0437712,0.64,5
1751795102.2784421,37.6020112,127.0437687,0.62,5
1751795102.8680453,37.6020043,127.0437660,0.62,5
1751795103.4715426,37.6019973,127.0437633,0.7,5
1751795104.0787048,37.6019907,127.0437602,0.7,5
1751795104.6697702,37.6019838,127.0437572,0.7,5
1751795105.2689333,37.6019770,127.0437537,0.7,5
1751795105.8669076,37.6019703,127.0437510,0.7,2
1751795106.4714255,37.6019633,127.0437482,0.7,5
1751795107.0747023,37.6019565,127.0437450,0.7,5
1751795107.6700451,37.6019500,127.0437420,0.71,5
1751795108.2776277,37.6019427,127.0437395,0.7,5
1751795108.8719676,37.6019358,127.0437368,0.71,2
1751795109.471921,37.6019283,127.0437337,0.71,5
1751795110.0757508,37.6019213,127.0437308,0.7,5
1751795111.174207,37.6019150,127.0437277,0.7,5
1751795112.0689964,37.6019082,127.0437243,0.71,5
1751795112.8656492,37.6019013,127.0437207,0.7,5
1751795113.5654693,37.6018938,127.0437185,0.7,5
1751795114.1753848,37.6018868,127.0437170,0.7,5
1751795114.7621908,37.6018800,127.0437155,0.7,2
1751795115.8678827,37.6018733,127.0437140,0.7,5
1751795117.0718262,37.6018667,127.0437118,0.7,2
1751795118.3628542,37.6018607,127.0437063,0.7,5
1751795119.3674974,37.6018535,127.0437037,0.7,5
1751795120.173305,37.6018465,127.0437042,0.7,5
1751795121.0684173,37.6018393,127.0437032,0.7,5
1751795121.7708216,37.6018322,127.0437025,0.7,5
1751795122.3698835,37.6018255,127.0437013,0.7,5
1751795122.9689102,37.6018185,127.0436990,0.7,5
1751795123.570148,37.6018117,127.0436968,0.75,5
1751795124.181092,37.6018047,127.0436950,0.7,5
1751795124.7758868,37.6017978,127.0436935,0.7,5
1751795125.3738694,37.6017907,127.0436920,0.7,5
1751795125.9716716,37.6017835,127.0436910,0.7,5
1751795126.5728846,37.6017763,127.0436895,0.7,5
1751795127.2676232,37.6017685,127.0436875,0.7,5
1751795127.8675885,37.6017617,127.0436858,0.7,5
1751795128.468776,37.6017548,127.0436840,0.7,5
1751795129.1722417,37.6017473,127.0436808,0.66,5
1751795129.8684385,37.6017402,127.0436778,0.66,5
1751795130.870516,37.6017332,127.0436773,0.66,5
1751795131.569226,37.6017255,127.0436772,0.66,5
1751795132.267835,37.6017178,127.0436765,0.65,5
1751795133.0672688,37.6017113,127.0436742,0.65,5
1751795133.86319,37.6017043,127.0436723,0.65,5
1751795134.6663425,37.6016967,127.0436708,0.65,5
1751795135.2669024,37.6016900,127.0436692,0.65,5
1751795135.8653848,37.6016828,127.0436673,0.65,5
1751795136.4648256,37.6016757,127.0436653,0.69,5
1751795137.164245,37.6016690,127.0436633,0.69,5
1751795137.8633587,37.6016625,127.0436597,0.69,2
1751795138.4656632,37.6016558,127.0436572,0.69,5
1751795139.0647278,37.6016493,127.0436547,0.69,2
1751795139.7643938,37.6016420,127.0436518,0.72,5
1751795140.3641875,37.6016353,127.0436502,0.72,2
1751795141.0666714,37.6016280,127.0436480,0.72,2
1751795141.6626806,37.6016213,127.0436463,0.72,2
1751795142.363934,37.6016145,127.0436437,0.69,2
1751795142.964362,37.6016078,127.0436423,0.66,2
1751795143.561778,37.6016007,127.0436410,0.7,5
1751795144.1670957,37.6015938,127.0436388,0.66,2
1751795144.762452,37.6015863,127.0436360,0.66,2
1751795145.360999,37.6015793,127.0436347,0.66,2
1751795146.0729566,37.6015722,127.0436315,0.66,2
1751795146.6651785,37.6015650,127.0436298,0.66,2
1751795147.2705371,37.6015580,127.0436282,0.66,5
1751795147.8640614,37.6015508,127.0436268,0.66,2
1751795148.4661834,37.6015438,127.0436242,0.66,2
1751795149.1695132,37.6015372,127.0436215,0.66,5
1751795149.7675884,37.6015300,127.0436200,0.66,2
1751795150.3676953,37.6015232,127.0436178,0.66,2
1751795150.9657474,37.6015162,127.0436163,0.66,2
1751795151.5655828,37.6015095,127.0436147,0.66,5
1751795152.2654686,37.6015022,127.0436117,0.66,5
1751795152.8655536,37.6014947,127.0436090,0.66,2
1751795153.4634752,37.6014880,127.0436068,0.66,5
1751795154.0717316,37.6014810,127.0436048,0.66,2
1751795154.7690303,37.6014735,127.0436023,0.66,2
1751795155.371475,37.6014665,127.0436010,0.66,5
1751795156.0796816,37.6014597,127.0435983,0.66,5
1751795157.571687,37.6014530,127.0435970,0.74,5
1751795158.2719793,37.6014465,127.0435947,0.74,5
1751795159.076684,37.6014395,127.0435940,0.74,5
1751795159.9696014,37.6014320,127.0435937,0.74,5
1751795160.6678982,37.6014250,127.0435928,0.74,5
1751795161.3720207,37.6014175,127.0435907,0.7,5
1751795161.9703324,37.6014105,127.0435888,0.7,5
1751795162.5733962,37.6014035,127.0435872,0.7,5
1751795163.17913,37.6013962,127.0435852,0.7,5
1751795163.771974,37.6013893,127.0435835,0.7,5
1751795164.3732426,37.6013822,127.0435817,0.7,5
1751795164.9725168,37.6013753,127.0435798,0.7,5
1751795165.5726104,37.6013685,127.0435773,0.63,5
1751795166.1751292,37.6013622,127.0435742,0.63,5
1751795166.7775629,37.6013558,127.0435703,0.63,5
1751795167.473883,37.6013483,127.0435673,0.63,5
1751795168.1730719,37.6013410,127.0435670,0.63,5
1751795168.87171,37.6013337,127.0435695,0.65,5
1751795169.6649725,37.6013268,127.0435703,0.65,5
1751795170.7669826,37.6013200,127.0435690,0.63,5
1751795171.6707375,37.6013127,127.0435667,0.7,5
1751795172.3681388,37.6013053,127.0435642,0.7,5
1751795173.0790856,37.6012975,127.0435622,0.7,5
1751795173.6706054,37.6012907,127.0435603,0.7,5
1751795174.2781515,37.6012838,127.0435587,0.7,5
1751795174.8708537,37.6012772,127.0435567,0.63,5
1751795175.4666264,37.6012705,127.0435547,0.63,5
1751795176.1758564,37.6012632,127.0435520,0.63,5
1751795176.768938,37.6012565,127.0435500,0.63,5
1751795177.4698281,37.6012492,127.0435477,0.63,5
1751795178.174883,37.6012420,127.0435460,0.7,5
1751795178.767977,37.6012353,127.0435445,0.7,2
1751795179.3674283,37.6012283,127.0435425,0.7,2
1751795179.9651144,37.6012213,127.0435413,0.63,2
1751795180.565603,37.6012143,127.0435403,0.63,2
1751795181.1743686,37.6012073,127.0435383,0.7,5
1751795181.7679071,37.6012005,127.0435368,0.7,5
1751795182.3696516,37.6011938,127.0435348,0.7,5
1751795182.9684994,37.6011870,127.0435328,0.63,5
1751795183.5691895,37.6011797,127.0435317,0.66,5
1751795184.178409,37.6011722,127.0435307,0.66,5
1751795185.6678288,37.6011655,127.0435293,0.7,5
1751795186.4644291,37.6011585,127.0435282,0.63,5
1751795187.6614776,37.6011517,127.0435267,0.7,5
1751795189.269737,37.6011447,127.0435253,0.7,5
1751795192.3680222,37.6011377,127.0435237,0.72,5
1751795193.0641208,37.6011308,127.0435223,0.72,5
1751795193.762789,37.6011228,127.0435203,0.72,5
1751795194.3648832,37.6011160,127.0435188,0.72,5
1751795194.9626768,37.6011090,127.0435183,0.73,5
1751795195.5669098,37.6011020,127.0435167,0.73,5
1751795196.1677754,37.6010952,127.0435147,0.73,5
1751795196.7616823,37.6010875,127.0435135,0.73,5
1751795197.363336,37.6010803,127.0435118,0.73,5
1751795197.9606786,37.6010732,127.0435110,0.73,5
1751795198.5618992,37.6010660,127.0435105,0.73,5
1751795199.1617112,37.6010587,127.0435095,0.73,5
1751795199.7616534,37.6010512,127.0435083,0.73,5
1751795200.3615742,37.6010442,127.0435068,0.73,5
1751795200.9585028,37.6010372,127.0435053,0.73,2
1751795201.5632186,37.6010303,127.0435025,0.73,5
1751795202.1648378,37.6010232,127.0435007,0.73,5
1751795202.7615242,37.6010158,127.0434993,0.67,2
1751795203.3678777,37.6010088,127.0434973,0.67,5
1751795203.9643664,37.6010017,127.0434960,0.67,5
1751795204.567558,37.6009947,127.0434953,0.67,5
1751795205.1724494,37.6009872,127.0434943,0.67,5
1751795205.7666206,37.6009802,127.0434932,0.65,5
1751795206.36814,37.6009730,127.0434920,0.65,5
1751795206.9672434,37.6009658,127.0434910,0.72,5
1751795207.5664177,37.6009582,127.0434898,0.72,5
1751795208.1672876,37.6009510,127.0434895,0.72,2
1751795208.767667,37.6009440,127.0434885,0.72,2
1751795209.368668,37.6009372,127.0434882,0.72,5
1751795209.968386,37.6009295,127.0434873,0.72,5
1751795210.568343,37.6009218,127.0434870,0.65,5
1751795211.174286,37.6009143,127.0434868,0.72,5
1751795211.7668793,37.6009073,127.0434867,0.72,5
1751795212.3673408,37.6008997,127.0434858,0.72,5
1751795212.963168,37.6008923,127.0434853,0.77,5
1751795213.5654213,37.6008852,127.0434843,0.77,5
1751795214.1656423,37.6008780,127.0434835,0.77,5
1751795214.7630541,37.6008708,127.0434825,0.77,2
1751795215.3644912,37.6008635,127.0434820,0.77,5
1751795215.9632862,37.6008558,127.0434818,0.77,5
1751795216.5629785,37.6008483,127.0434810,0.77,5
1751795217.1627893,37.6008412,127.0434802,0.77,5
1751795217.7642581,37.6008340,127.0434793,0.77,5
1751795218.361652,37.6008267,127.0434783,0.72,2
1751795218.9605668,37.6008197,127.0434777,0.72,2
1751795219.5627847,37.6008122,127.0434760,0.72,5
1751795220.1681006,37.6008047,127.0434765,0.72,5
1751795220.7602413,37.6007970,127.0434755,0.72,5
1751795221.3633177,37.6007900,127.0434745,0.72,5
1751795221.9610865,37.6007832,127.0434743,0.74,5
1751795222.5643969,37.6007758,127.0434735,0.74,5
1751795223.1687922,37.6007685,127.0434718,0.74,5
1751795223.763,37.6007612,127.0434698,0.74,5
1751795224.3676395,37.6007535,127.0434678,0.74,5
1751795224.966451,37.6007460,127.0434663,0.74,5
1751795225.5628865,37.6007387,127.0434650,0.74,5
1751795226.1717339,37.6007320,127.0434633,0.74,5
1751795226.7632136,37.6007247,127.0434622,0.74,5
1751795227.362709,37.6007173,127.0434617,0.74,5
1751795227.96208,37.6007102,127.0434603,0.74,5
1751795228.5670202,37.6007030,127.0434595,0.74,5
1751795229.1749506,37.6006955,127.0434590,0.74,5
1751795229.7652543,37.6006883,127.0434580,0.74,5
1751795230.367144,37.6006815,127.0434567,0.74,5
1751795230.965767,37.6006740,127.0434548,0.74,5
1751795231.565607,37.6006663,127.0434532,0.74,5
1751795232.1675925,37.6006593,127.0434527,0.74,5
1751795232.7658017,37.6006523,127.0434515,0.74,5
1751795233.3667583,37.6006450,127.0434505,0.74,5
1751795233.9636555,37.6006382,127.0434493,0.74,5
1751795234.562331,37.6006312,127.0434482,0.74,5
1751795235.2604635,37.6006232,127.0434485,0.78,5
1751795235.8603005,37.6006158,127.0434487,0.78,5
1751795236.460527,37.6006082,127.0434487,0.78,5
1751795237.0680978,37.6006013,127.0434485,0.78,5
1751795237.6676655,37.6005937,127.0434478,0.78,5
1751795238.2660508,37.6005862,127.0434460,0.78,5
1751795238.8614488,37.6005787,127.0434457,0.78,5
1751795239.4650755,37.6005715,127.0434448,0.74,5
1751795240.0691154,37.6005643,127.0434438,0.74,2
1751795240.664281,37.6005572,127.0434425,0.72,5
