time,lat,lon,hdop,quality
1751108395.8810794,37.6018557,127.0436782,0.9,5
1751108396.2899663,37.6018775,127.0436850,2.43,5
1751108396.6770291,37.6018998,127.0436922,0.99,5
1751108397.187655,37.6019268,127.0437023,1.09,5
1751108397.5898955,37.6019490,127.0437098,1.03,5
1751108397.9764664,37.6019707,127.0437182,0.95,5
1751108398.2941623,37.6019920,127.0437267,1.32,5
1751108398.8755996,37.6020190,127.0437375,1.0,5
1751108399.2926817,37.6020407,127.0437467,0.95,5
1751108399.6775048,37.6020620,127.0437555,1.01,5
1751108400.2049131,37.6020885,127.0437670,0.93,5
1751108400.6904054,37.6021157,127.0437780,1.21,5
1751108401.0889368,37.6021362,127.0437870,0.95,5
1751108401.4277148,37.6021573,127.0437955,1.02,5
1751108401.8815508,37.6021778,127.0438055,1.05,5
1751108402.2809448,37.6021988,127.0438142,1.27,5
1751108402.6734226,37.6022198,127.0438227,1.53,5
1751108402.9921932,37.6022412,127.0438310,1.16,5
1751108403.5795405,37.6022680,127.0438410,0.99,2
1751108403.9641182,37.6022895,127.0438490,1.64,2
1751108404.3668687,37.6023105,127.0438572,1.24,2
1751108404.768079,37.6023287,127.0438642,1.65,2
1751108405.1950126,37.6023512,127.0438732,0.98,2
1751108405.580609,37.6023727,127.0438808,1.09,2
1751108405.9754772,37.6023933,127.0438883,1.22,2
1751108406.3758564,37.6024110,127.0438945,1.28,5
1751108406.7665718,37.6024327,127.0439030,1.16,2
1751108407.199643,37.6024533,127.0439115,1.27,5
1751108407.5809586,37.6024737,127.0439202,1.53,5
1751108407.970195,37.6024908,127.0439277,1.16,2
1751108408.4715319,37.6025173,127.0439402,1.37,5
1751108408.879988,37.6025365,127.0439493,1.16,2
1751108409.28325,37.6025545,127.0439600,0.99,5
1751108409.7788768,37.6025772,127.0439747,0.95,5
1751108410.19049,37.6025952,127.0439865,1.0,5
1751108410.5788875,37.6026125,127.0439995,1.0,5
1751108410.9027963,37.6026295,127.0440122,1.0,5
1751108411.4867442,37.6026505,127.0440287,0.9,5
1751108411.8780997,37.6026665,127.0440418,1.14,5
1751108412.2848177,37.6026827,127.0440553,1.21,2
1751108412.597919,37.6026978,127.0440687,0.93,5
1751108413.194094,37.6027175,127.0440868,1.13,2
1751108413.583155,37.6027327,127.0441008,1.54,5
1751108413.9726381,37.6027480,127.0441148,1.22,5
1751108414.5918021,37.6027697,127.0441353,3.21,5
1751108414.97845,37.6027853,127.0441503,1.54,5
1751108415.3820167,37.6028005,127.0441645,1.17,5
1751108415.694828,37.6028150,127.0441780,1.22,5
1751108416.2899277,37.6028348,127.0441963,1.07,5
1751108416.6831834,37.6028497,127.0442095,0.9,5
1751108417.0893986,37.6028652,127.0442240,0.95,5
1751108417.4834096,37.6028805,127.0442380,0.9,5
1751108417.8824675,37.6028955,127.0442540,1.17,5
1751108418.294025,37.6029117,127.0442678,1.07,5
1751108418.7934146,37.6029320,127.0442857,0.9,5
1751108419.1978981,37.6029477,127.0442995,0.9,5
1751108419.605135,37.6029658,127.0443165,0.9,5
1751108420.0863373,37.6029873,127.0443362,0.95,5
1751108420.4987314,37.6030043,127.0443515,0.9,5
1751108420.984452,37.6030260,127.0443715,1.52,5
1751108421.3890796,37.6030428,127.0443868,0.95,5
1751108421.7817793,37.6030602,127.0444023,0.95,5
1751108422.1248558,37.6030773,127.0444180,1.76,5
1751108422.5844626,37.6030938,127.0444335,0.95,5
1751108422.9782429,37.6031108,127.0444492,1.08,5
1751108423.3793483,37.6031273,127.0444643,0.99,5
1751108423.6953218,37.6031437,127.0444793,1.11,5
1751108424.285343,37.6031642,127.0444977,1.32,5
1751108424.6653485,37.6031798,127.0445125,0.99,2
1751108425.081171,37.6031957,127.0445268,1.76,5
1751108425.6711326,37.6032180,127.0445473,0.95,5
1751108426.0848806,37.6032338,127.0445617,1.05,5
1751108426.4830198,37.6032492,127.0445757,1.05,5
1751108426.8031259,37.6032642,127.0445898,1.32,2
1751108427.382096,37.6032828,127.0446070,1.01,5
1751108427.784619,37.6032978,127.0446207,1.0,2
1751108428.1985857,37.6033128,127.0446343,1.06,5
1751108428.6860497,37.6033318,127.0446527,1.03,2
1751108429.0820346,37.6033467,127.0446673,1.17,2
1751108429.5007463,37.6033613,127.0446813,1.01,5
1751108429.8037338,37.6033762,127.0446957,1.16,2
1751108430.3825295,37.6033953,127.0447145,1.09,5
1751108430.7890475,37.6034102,127.0447302,1.1,2
1751108431.1973045,37.6034252,127.0447455,1.15,2
1751108431.497145,37.6034402,127.0447620,1.55,2
1751108432.0763767,37.6034612,127.0447833,1.03,2
1751108432.4792955,37.6034765,127.0448003,1.22,5
1751108432.8715017,37.6034907,127.0448152,1.22,5
1751108433.4872894,37.6035115,127.0448370,1.22,5
1751108433.879554,37.6035262,127.0448530,1.0,5
1751108434.2808237,37.6035398,127.0448685,1.79,2
1751108434.5915532,37.6035542,127.0448837,1.17,5
1751108435.1941402,37.6035722,127.0449028,1.24,2
1751108435.5934443,37.6035860,127.0449178,1.04,5
1751108436.1368518,37.6036060,127.0449403,1.15,2
1751108436.6913538,37.6036232,127.0449592,1.06,5
1751108437.076625,37.6036378,127.0449753,1.06,2
1751108437.4861934,37.6036518,127.0449907,1.07,2
1751108438.0066864,37.6036705,127.0450137,0.95,5
1751108438.503985,37.6036857,127.0450332,1.22,5
1751108438.9971497,37.6037007,127.0450522,2.65,5
1751108439.5061374,37.6037147,127.0450720,1.1,5
1751108439.9920926,37.6037275,127.0450920,1.1,5
1751108440.526061,37.6037397,127.0451127,0.95,2
1751108441.0040517,37.6037508,127.0451333,0.93,5
1751108441.5038533,37.6037605,127.0451543,0.9,5
1751108442.1279733,37.6037700,127.0451793,1.32,5
1751108442.804686,37.6037780,127.0452072,1.21,5
1751108443.3028014,37.6037813,127.0452268,1.21,5
